bundle	deleted	entity_id	revision_id	langcode	delta	field_event_date_value
event	0	13178	13178	und	0	1994-09-04
event	0	13179	13179	und	0	1994-09-09
event	0	13180	13180	und	0	1994-09-24
event	0	13181	13181	und	0	1994-10-06
event	0	13182	13182	und	0	1994-10-10
event	0	13183	13183	und	0	1994-11-01
event	0	13184	13184	und	0	1994-11-05
event	0	13185	13185	und	0	1994-11-07
event	0	13186	179838	und	0	1994-11-14
event	0	13187	13187	und	0	1994-11-15
event	0	13190	13190	und	0	1994-11-19
event	0	13192	169797	und	0	1994-11-22
event	0	13194	13194	und	0	1995-01-06
event	0	13196	13196	und	0	1995-02-13
event	0	13198	13198	und	0	1995-02-21
event	0	13199	13199	und	0	1995-03-24
event	0	13200	13200	und	0	1995-03-26
event	0	13201	13201	und	0	1995-03-27
event	0	13202	13202	und	0	1995-05-01
event	0	13203	13203	und	0	1995-05-01
event	0	13204	13204	und	0	1995-05-10
event	0	13205	13205	und	0	1995-05-17
event	0	13206	160457	und	0	1995-05-28
event	0	13212	13212	und	0	1995-07-09
event	0	13214	13214	und	0	1995-09-22
event	0	13215	163122	und	0	1995-09-24
event	0	13216	13216	und	0	1995-10-02
event	0	13217	13217	und	0	1995-10-02
event	0	13218	13218	und	0	1995-10-12
event	0	13219	13219	und	0	1995-10-19
event	0	13220	13220	und	0	1995-10-20
event	0	13222	13222	und	0	1995-11-01
event	0	13223	13223	und	0	1995-11-02
event	0	13224	13224	und	0	1995-11-11
event	0	13227	13227	und	0	1995-12-03
event	0	13228	13228	und	0	1995-12-09
event	0	13229	173547	und	0	1995-12-16
event	0	13230	13230	und	0	1995-12-16
event	0	13231	13231	und	0	1995-12-25
event	0	13232	157679	und	0	1995-12-26
event	0	13233	13233	und	0	1996-01-09
event	0	13234	13234	und	0	1996-01-11
event	0	13235	157830	und	0	1996-01-15
event	0	13236	157881	und	0	1996-01-17
event	0	13237	158140	und	0	1996-01-27
event	0	13238	158058	und	0	1996-01-27
event	0	13239	157334	und	0	1996-02-02
event	0	13240	13240	und	0	1996-02-22
event	0	13241	13241	und	0	1996-02-26
event	0	13243	13243	und	0	1996-02-26
event	0	13244	13244	und	0	1996-02-27
event	0	13245	13245	und	0	1996-03-02
event	0	13246	13246	und	0	1996-03-11
event	0	13247	13247	und	0	1996-03-13
event	0	13248	13248	und	0	1996-03-19
event	0	13250	13250	und	0	1996-03-21
event	0	13251	13251	und	0	1996-03-28
event	0	13252	13252	und	0	1996-03-28
event	0	13253	13253	und	0	1996-04-03
event	0	13254	13254	und	0	1996-04-13
event	0	13256	13256	und	0	1996-04-25
event	0	13257	13257	und	0	1996-05-05
event	0	13259	159956	und	0	1996-05-08
event	0	13260	13260	und	0	1996-05-10
event	0	13262	13262	und	0	1996-05-13
event	0	13263	13263	und	0	1996-05-22
event	0	13264	13264	und	0	1996-05-25
event	0	13265	13265	und	0	1996-05-29
event	0	13266	13266	und	0	1996-06-13
event	0	13267	13267	und	0	1996-06-14
event	0	13268	13268	und	0	1996-06-19
event	0	13269	13269	und	0	1996-06-23
event	0	13270	13270	und	0	1996-06-27
event	0	13272	161286	und	0	1996-07-07
event	0	13273	13273	und	0	1996-07-26
event	0	13274	13274	und	0	1996-07-27
event	0	13275	180907	und	0	1996-08-01
event	0	13276	13276	und	0	1996-08-03
event	0	13277	162039	und	0	1996-08-04
event	0	13278	13278	und	0	1996-08-04
event	0	13279	13279	und	0	1996-08-10
event	0	13280	13280	und	0	1996-08-10
event	0	13281	13281	und	0	1996-08-11
event	0	13283	13283	und	0	1996-08-19
event	0	13284	13284	und	0	1996-08-22
event	0	13285	13285	und	0	1996-08-26
event	0	13286	13286	und	0	1996-08-28
event	0	13287	13287	und	0	1996-09-11
event	0	13288	13288	und	0	1996-09-16
event	0	13290	13290	und	0	1996-09-26
event	0	13291	13291	und	0	1996-10-11
event	0	13292	13292	und	0	1996-10-21
event	0	13293	13293	und	0	1996-10-23
event	0	13294	163864	und	0	1996-10-30
event	0	13295	156730	und	0	1996-10-31
event	0	13296	13296	und	0	1996-10-31
event	0	13297	13297	und	0	1996-11-04
event	0	13298	13298	und	0	1996-11-12
event	0	13300	165528	und	0	1996-12-04
event	0	13301	13301	und	0	1996-12-09
event	0	13302	13302	und	0	1996-12-10
event	0	13303	13303	und	0	1996-12-12
event	0	13304	165698	und	0	1996-12-17
event	0	13305	13305	und	0	1997-01-24
event	0	13306	170470	und	0	1997-01-28
event	0	13308	13308	und	0	1997-02-22
event	0	13310	13310	und	0	1997-04-03
event	0	13311	13311	und	0	1997-04-07
event	0	13312	13312	und	0	1997-04-23
event	0	13313	13313	und	0	1997-05-11
event	0	13314	13314	und	0	1997-05-12
event	0	13315	13315	und	0	1997-05-14
event	0	13316	13316	und	0	1997-05-15
event	0	13318	13318	und	0	1997-05-17
event	0	13319	13319	und	0	1997-05-18
event	0	13320	171872	und	0	1997-05-27
event	0	13323	13323	und	0	1997-06-06
event	0	13324	13324	und	0	1997-06-20
event	0	13325	13325	und	0	1997-07-18
event	0	13326	13326	und	0	1997-07-19
event	0	13327	13327	und	0	1997-08-05
event	0	13328	13328	und	0	1997-08-16
event	0	13329	13329	und	0	1997-08-26
event	0	13330	13330	und	0	1997-08-31
event	0	13331	13331	und	0	1997-09-07
event	0	13332	13332	und	0	1997-09-09
event	0	13333	13333	und	0	1997-09-13
event	0	13334	13334	und	0	1997-10-14
event	0	13335	13335	und	0	1997-10-14
event	0	13336	13336	und	0	1997-10-28
event	0	13337	13337	und	0	1997-10-30
event	0	13338	13338	und	0	1997-11-11
event	0	13339	13339	und	0	1997-11-15
event	0	13341	13341	und	0	1997-11-25
event	0	13343	13343	und	0	1997-12-08
event	0	13344	13344	und	0	1997-12-19
event	0	13348	13348	und	0	1998-01-23
event	0	13349	13349	und	0	1998-02-17
event	0	13350	13350	und	0	1998-02-18
event	0	13351	13351	und	0	1998-02-23
event	0	13352	13352	und	0	1998-02-28
event	0	13353	13353	und	0	1998-03-09
event	0	13354	158948	und	0	1998-03-09
event	0	13355	13355	und	0	1998-03-10
event	0	13357	13357	und	0	1998-03-19
event	0	13359	13359	und	0	1998-03-29
event	0	13360	13360	und	0	1998-03-30
event	0	13361	13361	und	0	1998-04-08
event	0	13362	13362	und	0	1998-05-10
event	0	13364	13364	und	0	1998-06-01
event	0	13366	13366	und	0	1998-06-09
event	0	13367	13367	und	0	1998-07-07
event	0	13368	13368	und	0	1998-07-10
event	0	13369	13369	und	0	1998-07-12
event	0	13371	13371	und	0	1998-07-13
event	0	13372	13372	und	0	1998-07-14
event	0	13374	172291	und	0	1998-07-18
event	0	13375	13375	und	0	1998-07-20
event	0	13376	13376	und	0	1998-07-28
event	0	13377	13377	und	0	1998-07-30
event	0	13378	13378	und	0	1998-07-31
event	0	13379	13379	und	0	1998-08-03
event	0	13380	13380	und	0	1998-08-11
event	0	13381	13381	und	0	1998-08-12
event	0	13382	13382	und	0	1998-08-13
event	0	13383	13383	und	0	1998-08-14
event	0	13384	13384	und	0	1998-08-19
event	0	13385	13385	und	0	1998-08-21
event	0	13386	13386	und	0	1998-08-21
event	0	13387	13387	und	0	1998-08-22
event	0	13388	13388	und	0	1998-08-24
event	0	13389	13389	und	0	1998-09-03
event	0	13390	13390	und	0	1998-09-04
event	0	13391	162728	und	0	1998-09-08
event	0	13392	13392	und	0	1998-09-08
event	0	13393	13393	und	0	1998-09-14
event	0	13394	163028	und	0	1998-09-17
event	0	13395	13395	und	0	1998-09-29
event	0	13396	13396	und	0	1998-10-13
event	0	13397	13397	und	0	1998-10-15
event	0	13398	13398	und	0	1998-10-26
event	0	13399	13399	und	0	1998-10-29
event	0	13400	13400	und	0	1998-10-30
event	0	13401	13401	und	0	1998-10-31
event	0	13402	13402	und	0	1998-11-04
event	0	13403	13403	und	0	1998-11-13
event	0	13404	13404	und	0	1998-11-14
event	0	13405	13405	und	0	1998-11-26
event	0	13406	13406	und	0	1998-12-02
event	0	13407	13407	und	0	1998-12-08
event	0	13408	13408	und	0	1998-12-10
event	0	13409	13409	und	0	1998-12-15
event	0	13410	13410	und	0	1998-12-18
event	0	13411	13411	und	0	1998-12-19
event	0	13412	157620	und	0	1999-01-01
event	0	13413	13413	und	0	1999-01-11
event	0	13414	13414	und	0	1999-01-14
event	0	13415	157970	und	0	1999-01-19
event	0	13416	13416	und	0	1999-01-19
event	0	13417	13417	und	0	1999-01-19
event	0	13418	158020	und	0	1999-01-22
event	0	13419	13419	und	0	1999-01-23
event	0	13421	13421	und	0	1999-01-26
event	0	13422	13422	und	0	1999-01-27
event	0	13423	13423	und	0	1999-02-04
event	0	13424	13424	und	0	1999-02-04
event	0	13425	13425	und	0	1999-02-05
event	0	13426	13426	und	0	1999-02-21
event	0	13428	13428	und	0	1999-03-17
event	0	13429	13429	und	0	1999-03-20
event	0	13430	13430	und	0	1999-03-22
event	0	13431	13431	und	0	1999-04-05
event	0	13433	13433	und	0	1999-04-09
event	0	13434	13434	und	0	1999-04-10
event	0	13436	13436	und	0	1999-04-22
event	0	13437	13437	und	0	1999-04-23
event	0	13439	13439	und	0	1999-06-02
event	0	13440	13440	und	0	1999-06-07
event	0	13441	13441	und	0	1999-06-16
event	0	13442	13442	und	0	1999-06-22
event	0	13443	13443	und	0	1999-07-11
event	0	13444	13444	und	0	1999-07-14
event	0	13445	13445	und	0	1999-07-15
event	0	13448	13448	und	0	1999-07-24
event	0	13450	13450	und	0	1999-07-27
event	0	13451	13451	und	0	1999-07-29
event	0	13452	13452	und	0	1999-08-08
event	0	13453	13453	und	0	1999-08-29
event	0	13454	13454	und	0	1999-09-17
event	0	13455	13455	und	0	1999-09-17
event	0	13456	13456	und	0	1999-09-18
event	0	13457	13457	und	0	1999-09-27
event	0	13459	13459	und	0	1999-10-06
event	0	13461	13461	und	0	1999-10-08
event	0	13463	13463	und	0	1999-10-20
event	0	13465	155677	und	0	1999-10-22
event	0	13467	13467	und	0	1999-11-02
event	0	13468	13468	und	0	1999-11-26
event	0	13469	13469	und	0	1999-12-01
event	0	13470	13470	und	0	1999-12-05
event	0	13471	13471	und	0	1999-12-14
event	0	13472	13472	und	0	1999-12-22
event	0	13474	13474	und	0	2000-01-29
event	0	13475	13475	und	0	2000-02-06
event	0	13476	13476	und	0	2000-02-10
event	0	13477	13477	und	0	2000-02-18
event	0	13478	13478	und	0	2000-02-19
event	0	13479	13479	und	0	2000-04-15
event	0	13480	13480	und	0	2000-05-18
event	0	13481	13481	und	0	2000-05-19
event	0	13482	13482	und	0	2000-06-15
event	0	13483	13483	und	0	2000-07-09
event	0	13484	13484	und	0	2000-07-19
event	0	13485	13485	und	0	2000-07-28
event	0	13486	13486	und	0	2000-08-04
event	0	13487	13487	und	0	2000-08-09
event	0	13488	13488	und	0	2000-08-19
event	0	13489	13489	und	0	2000-09-06
event	0	13490	13490	und	0	2000-09-15
event	0	13491	13491	und	0	2000-11-10
event	0	13492	13492	und	0	2000-11-15
event	0	13494	13494	und	0	2001-02-16
event	0	13495	13495	und	0	2001-02-21
event	0	13496	13496	und	0	2001-03-15
event	0	13497	166918	und	0	2001-04-11
event	0	13498	13498	und	0	2001-04-19
event	0	13499	13499	und	0	2001-04-24
event	0	13500	13500	und	0	2001-06-15
event	0	13501	13501	und	0	2001-06-16
event	0	13503	13503	und	0	2001-07-24
event	0	13504	13504	und	0	2001-08-11
event	0	13505	13505	und	0	2001-08-31
event	0	13506	13506	und	0	2001-09-02
event	0	13507	155319	und	0	2001-09-11
event	0	13508	13508	und	0	2001-10-07
event	0	13509	13509	und	0	2001-10-08
event	0	13512	13512	und	0	2001-12-04
event	0	13513	157638	und	0	2002-01-06
event	0	13514	157824	und	0	2002-01-14
event	0	13515	13515	und	0	2002-02-09
event	0	13516	13516	und	0	2002-02-09
event	0	13517	13517	und	0	2002-03-13
event	0	13518	13518	und	0	2002-04-11
event	0	13519	160218	und	0	2002-05-18
event	0	13520	13520	und	0	2002-05-20
event	0	13521	13521	und	0	2002-06-16
event	0	13522	13522	und	0	2002-06-20
event	0	13523	13523	und	0	2002-06-28
event	0	13524	13524	und	0	2002-08-05
event	0	13527	13527	und	0	2002-08-25
event	0	13528	13528	und	0	2002-08-26
event	0	13529	162602	und	0	2002-08-30
event	0	13530	13530	und	0	2002-09-04
event	0	13532	13532	und	0	2002-10-30
event	0	13533	13533	und	0	2002-12-03
event	0	13534	157392	und	0	2002-12-23
event	0	13535	13535	und	0	2003-01-29
event	0	13536	13536	und	0	2003-01-31
event	0	13537	13537	und	0	2003-04-28
event	0	13538	13538	und	0	2003-05-13
event	0	13539	13539	und	0	2003-05-22
event	0	13540	13540	und	0	2003-06-02
event	0	13541	13541	und	0	2003-06-25
event	0	13542	13542	und	0	2003-08-04
event	0	13543	13543	und	0	2003-08-16
event	0	13544	13544	und	0	2003-09-14
event	0	13545	13545	und	0	2003-09-25
event	0	13546	13546	und	0	2003-09-28
event	0	13547	13547	und	0	2003-10-02
event	0	13548	13548	und	0	2003-10-07
event	0	13549	13549	und	0	2003-10-10
event	0	13550	13550	und	0	2003-10-21
event	0	13551	13551	und	0	2003-11-11
event	0	13552	13552	und	0	2003-11-19
event	0	13554	13554	und	0	2003-12-02
event	0	13556	13556	und	0	2003-12-31
event	0	13557	13557	und	0	2004-03-03
event	0	13558	13558	und	0	2004-03-08
event	0	13559	13559	und	0	2004-03-13
event	0	13561	159479	und	0	2004-04-16
event	0	13562	13562	und	0	2004-04-25
event	0	13563	13563	und	0	2004-05-08
event	0	13565	13565	und	0	2004-05-15
event	0	13566	13566	und	0	2014-06-20
event	0	13567	172196	und	0	2004-07-04
event	0	13568	13568	und	0	2004-07-05
event	0	13569	13569	und	0	2004-07-08
event	0	13570	13570	und	0	2004-07-11
event	0	13571	13571	und	0	2004-07-17
event	0	13572	13572	und	0	2004-07-26
event	0	13573	13573	und	0	2004-07-27
event	0	13574	13574	und	0	2004-07-28
event	0	13575	13575	und	0	2004-07-28
event	0	13576	13576	und	0	2004-07-31
event	0	13577	13577	und	0	2004-07-31
event	0	13578	13578	und	0	2004-07-31
event	0	13579	13579	und	0	2004-08-07
event	0	13580	13580	und	0	2004-08-07
event	0	13581	13581	und	0	2004-08-08
event	0	13582	13582	und	0	2004-08-11
event	0	13583	13583	und	0	2004-08-15
event	0	13584	13584	und	0	2004-08-18
event	0	13585	13585	und	0	2004-08-29
event	0	13586	13586	und	0	2004-09-01
event	0	13587	13587	und	0	2004-09-01
event	0	13588	13588	und	0	2004-09-02
event	0	13590	155185	und	0	2004-09-07
event	0	13591	13591	und	0	2004-09-07
event	0	13592	13592	und	0	2004-09-12
event	0	13593	13593	und	0	2004-09-14
event	0	13594	13594	und	0	2004-09-16
event	0	13595	172919	und	0	2004-09-20
event	0	13596	13596	und	0	2004-09-21
event	0	13597	13597	und	0	2004-09-21
event	0	13598	13598	und	0	2004-09-21
event	0	13599	13599	und	0	2004-09-22
event	0	13600	13600	und	0	2004-09-25
event	0	13601	13601	und	0	2004-09-26
event	0	13602	181229	und	0	2004-09-29
event	0	13603	13603	und	0	2004-09-30
event	0	13604	13604	und	0	2004-11-03
event	0	13606	13606	und	0	2004-10-07
event	0	13607	13607	und	0	2004-10-09
event	0	13608	13608	und	0	2004-10-15
event	0	13609	13609	und	0	2004-10-24
event	0	13610	13610	und	0	2004-10-25
event	0	13611	13611	und	0	2004-10-27
event	0	13612	13612	und	0	2004-10-27
event	0	13614	13614	und	0	2004-11-09
event	0	13615	13615	und	0	2004-11-17
event	0	13616	13616	und	0	2004-11-18
event	0	13618	13618	und	0	2004-11-20
event	0	13619	13619	und	0	2004-11-21
event	0	13620	13620	und	0	2004-11-21
event	0	13621	13621	und	0	2004-11-23
event	0	13622	13622	und	0	2004-11-23
event	0	13623	13623	und	0	2004-11-25
event	0	13624	13624	und	0	2004-11-25
event	0	13625	13625	und	0	2004-11-27
event	0	13626	13626	und	0	2004-11-28
event	0	13627	13627	und	0	2004-11-30
event	0	13630	13630	und	0	2004-12-12
event	0	13631	157680	und	0	2004-12-26
event	0	13632	13632	und	0	2005-01-02
event	0	13633	13633	und	0	2005-01-06
event	0	13634	157828	und	0	2005-01-15
event	0	13635	13635	und	0	2005-01-20
event	0	13636	13636	und	0	2005-01-25
event	0	13637	158116	und	0	2005-01-26
event	0	13638	13638	und	0	2005-01-26
event	0	13639	13639	und	0	2005-01-28
event	0	13641	13641	und	0	2005-01-30
event	0	13642	13642	und	0	2005-02-04
event	0	13643	13643	und	0	2005-02-07
event	0	13644	13644	und	0	2005-02-18
event	0	13645	13645	und	0	2005-03-01
event	0	13646	13646	und	0	2005-03-04
event	0	13647	13647	und	0	2005-03-12
event	0	13648	13648	und	0	2005-03-14
event	0	13649	13649	und	0	2005-03-14
event	0	13650	13650	und	0	2005-03-19
event	0	13651	13651	und	0	2005-03-22
event	0	13652	13652	und	0	2005-03-29
event	0	13653	13653	und	0	2005-04-09
event	0	13654	13654	und	0	2005-04-21
event	0	13655	13655	und	0	2005-06-02
event	0	13656	13656	und	0	2005-06-07
event	0	13657	13657	und	0	2005-06-12
event	0	13658	13658	und	0	2005-06-14
event	0	13659	13659	und	0	2005-06-16
event	0	13660	13660	und	0	2005-06-22
event	0	13661	13661	und	0	2005-06-27
event	0	13662	13662	und	0	2005-07-02
event	0	13663	13663	und	0	2005-07-28
event	0	13664	13664	und	0	2005-08-08
event	0	13665	13665	und	0	2005-08-15
event	0	13666	13666	und	0	2005-08-19
event	0	13667	13667	und	0	2005-09-13
event	0	13668	13668	und	0	2005-09-24
event	0	13669	13669	und	0	2005-09-27
event	0	13671	13671	und	0	2005-10-10
event	0	13672	13672	und	0	2005-10-19
event	0	13673	13673	und	0	2005-10-23
event	0	13674	13674	und	0	2005-11-10
event	0	13676	13676	und	0	2005-11-16
event	0	13678	13678	und	0	2005-11-24
event	0	13679	13679	und	0	2006-01-21
event	0	13680	13680	und	0	2006-02-07
event	0	13681	13681	und	0	2006-02-12
event	0	13682	158928	und	0	2006-03-06
event	0	13683	13683	und	0	2006-03-08
event	0	13684	13684	und	0	2006-04-18
event	0	13685	13685	und	0	2006-04-20
event	0	13686	13686	und	0	2006-05-07
event	0	13687	13687	und	0	2006-05-22
event	0	13689	13689	und	0	2006-07-11
event	0	13690	13690	und	0	2006-07-16
event	0	13691	13691	und	0	2006-07-18
event	0	13693	13693	und	0	2006-09-05
event	0	13694	155213	und	0	2006-09-09
event	0	13695	13695	und	0	2006-10-06
event	0	13697	13697	und	0	2006-11-08
event	0	13698	13698	und	0	2006-11-14
event	0	13699	13699	und	0	2006-12-06
event	0	13700	13700	und	0	2006-12-14
event	0	13701	13701	und	0	2006-12-18
event	0	13702	13702	und	0	2007-01-23
event	0	13705	13705	und	0	2007-02-07
event	0	13707	13707	und	0	2007-03-18
event	0	13708	13708	und	0	2007-03-25
event	0	13709	13709	und	0	2007-04-11
event	0	13710	13710	und	0	2007-07-11
event	0	13712	157625	und	0	2008-01-03
event	0	13713	158437	und	0	2008-02-10
event	0	13714	13714	und	0	1908-04-23
event	0	13715	13715	und	0	2008-07-18
event	0	13716	169114	und	0	2008-09-22
event	0	13717	164408	und	0	2008-11-09
event	0	13718	158444	und	0	2009-02-11
event	0	13719	163280	und	0	2009-10-05
event	0	13720	13720	und	0	2010-03-27
event	0	13721	159383	und	0	2010-04-08
event	0	65119	65127	und	0	1950-05-28
event	0	65121	65129	und	0	1994-05-29
event	0	65150	65158	und	0	1899-05-30
event	0	65151	65159	und	0	1994-05-31
event	0	65153	65161	und	0	1948-06-02
event	0	65173	65181	und	0	1995-06-06
event	0	65174	65182	und	0	1983-06-09
event	0	65175	65183	und	0	1872-06-10
event	0	65188	65198	und	0	1976-06-13
event	0	65189	65199	und	0	1913-06-14
event	0	65190	65200	und	0	1960-06-15
event	0	65192	65202	und	0	1951-06-17
event	0	65243	65253	und	0	1911-06-18
event	0	65245	65255	und	0	1959-06-19
event	0	65246	65256	und	0	1990-06-20
event	0	65247	65257	und	0	1936-06-21
event	0	65248	65258	und	0	1971-06-22
event	0	65249	65259	und	0	1956-06-23
event	0	65250	65260	und	0	1995-06-24
event	0	65258	65268	und	0	1960-06-25
event	0	65259	65269	und	0	1954-06-26
event	0	65260	65270	und	0	1987-06-27
event	0	65261	65271	und	0	1894-06-28
event	0	65262	65272	und	0	1961-06-29
event	0	65263	65273	und	0	2011-06-30
event	0	65264	65274	und	0	1969-07-27
event	0	65420	65430	und	0	2010-07-02
event	0	65421	65431	und	0	1983-07-03
event	0	65422	65432	und	0	1789-07-04
event	0	65423	65433	und	0	1990-07-05
event	0	65424	65434	und	0	1977-07-06
event	0	65426	65436	und	0	1895-07-08
event	0	65543	65554	und	0	1915-07-09
event	0	65544	65555	und	0	1964-07-10
event	0	65545	65556	und	0	1986-07-13
event	0	65546	65557	und	0	1965-07-14
event	0	65547	65558	und	0	1856-07-15
event	0	66265	66276	und	0	1950-07-17
event	0	66337	66348	und	0	1999-07-21
event	0	66424	66436	und	0	1964-08-03
event	0	67456	162042	und	0	1960-08-06
event	0	67457	67469	und	0	1933-08-07
event	0	67458	67470	und	0	1960-08-08
event	0	67460	67472	und	0	1960-08-11
event	0	67461	67473	und	0	1970-08-13
event	0	67734	67746	und	0	1961-08-14
event	0	67739	67751	und	0	1970-08-17
event	0	67742	67754	und	0	1853-08-20
event	0	67761	67774	und	0	1915-08-22
event	0	67762	67775	und	0	1960-08-24
event	0	67767	67781	und	0	1981-08-20
event	0	67982	67997	und	0	1923-08-31
event	0	67983	154777	und	0	1836-09-01
event	0	67984	67999	und	0	1982-09-02
event	0	68051	68067	und	0	1960-09-06
event	0	68052	68068	und	0	1966-09-08
event	0	68053	68069	und	0	1873-09-09
event	0	68054	68070	und	0	1960-09-10
event	0	68055	68071	und	0	1960-09-12
event	0	68056	68072	und	0	1960-09-13
event	0	68057	68073	und	0	1942-09-14
event	0	68059	173718	und	0	1965-09-15
event	0	68061	68077	und	0	1943-09-16
event	0	68180	68205	und	0	1903-09-19
event	0	68181	68206	und	0	1960-09-20
event	0	68182	68207	und	0	1980-09-21
event	0	68183	68208	und	0	1922-09-22
event	0	68184	155682	und	0	1983-09-23
event	0	68186	68211	und	0	1980-09-24
event	0	68187	68212	und	0	2012-09-25
event	0	68188	68213	und	0	1992-09-26
event	0	68189	155868	und	0	1886-09-27
event	0	68190	155875	und	0	1945-09-28
event	0	68202	68227	und	0	1941-09-30
event	0	68310	68339	und	0	1964-10-05
event	0	68410	68443	und	0	1991-10-17
event	0	68744	68780	und	0	1971-10-22
event	0	68745	68781	und	0	1968-10-23
event	0	68771	156714	und	0	1917-10-27
event	0	68888	68924	und	0	1974-11-01
event	0	68890	164121	und	0	1986-11-04
event	0	68891	68927	und	0	1962-11-07
event	0	68892	68928	und	0	2004-11-02
event	0	69017	69053	und	0	1969-11-02
event	0	69050	69086	und	0	1960-11-03
event	0	69112	69148	und	0	1999-11-08
event	0	69113	69149	und	0	1988-11-09
event	0	69114	69150	und	0	1865-11-11
event	0	69115	69151	und	0	1967-11-13
event	0	69116	69152	und	0	1977-11-14
event	0	69117	69153	und	0	1855-11-16
event	0	69119	69155	und	0	1995-11-18
event	0	69127	69165	und	0	1982-11-06
event	0	69151	69189	und	0	1969-11-05
event	0	69227	69265	und	0	1996-11-07
event	0	69242	69280	und	0	1895-11-08
event	0	69292	69330	und	0	1952-11-09
event	0	69380	166704	und	0	1989-11-11
event	0	69593	169733	und	0	1860-11-16
event	0	69828	69867	und	0	1988-11-22
event	0	69829	69868	und	0	1887-11-23
event	0	69830	69869	und	0	1948-11-24
event	0	69831	69870	und	0	1945-11-25
event	0	69832	69871	und	0	1987-11-27
event	0	69838	69877	und	0	1789-11-29
event	0	69861	69900	und	0	1970-11-20
event	0	70050	70089	und	0	1924-12-05
event	0	70052	70091	und	0	2006-12-07
event	0	70053	70092	und	0	1497-12-08
event	0	70054	70093	und	0	1812-12-09
event	0	70055	70094	und	0	1911-12-11
event	0	70056	165624	und	0	1963-12-12
event	0	70058	70097	und	0	1975-12-13
event	0	70059	70098	und	0	1811-12-15
event	0	70063	70102	und	0	2011-12-02
event	0	70138	70178	und	0	1933-11-27
event	0	70351	70391	und	0	1977-12-02
event	0	70579	70619	und	0	1809-12-04
event	0	70622	70662	und	0	1950-12-03
event	0	70624	70664	und	0	1959-12-03
event	0	70827	70868	und	0	1993-12-10
event	0	70845	157432	und	0	1920-12-11
event	0	70978	71019	und	0	2002-12-14
event	0	71048	71089	und	0	1963-12-16
event	0	71072	71114	und	0	1888-12-19
event	0	71073	71115	und	0	1870-12-21
event	0	71088	157298	und	0	1953-12-22
event	0	71089	165740	und	0	1961-12-23
event	0	71090	158019	und	0	1926-12-24
event	0	71091	165743	und	0	1918-12-25
event	0	71092	71134	und	0	1901-12-26
event	0	71093	71135	und	0	1900-12-27
event	0	71094	157617	und	0	1989-12-28
event	0	71095	71137	und	0	1948-12-29
event	0	71096	157618	und	0	1987-12-30
event	0	71097	71139	und	0	1989-12-31
event	0	71166	71208	und	0	1969-12-19
event	0	71262	157396	und	0	1949-12-23
event	0	71328	157582	und	0	1925-12-25
event	0	71353	71395	und	0	1926-12-26
event	0	71428	71470	und	0	1932-12-30
event	0	71476	157621	und	0	1980-12-31
event	0	71583	71625	und	0	1917-01-04
event	0	71658	71700	und	0	1957-01-07
event	0	71689	157626	und	0	1964-01-02
event	0	71690	71732	und	0	1969-01-04
event	0	71698	161778	und	0	1895-01-01
event	0	71699	71741	und	0	1688-01-06
event	0	71700	71742	und	0	2005-01-03
event	0	71701	71743	und	0	2007-01-05
event	0	71717	71759	und	0	1871-01-09
event	0	71718	157766	und	0	1946-01-10
event	0	71719	71761	und	0	1984-01-12
event	0	71720	71762	und	0	1985-01-13
event	0	71729	71771	und	0	1982-01-07
event	0	71730	71772	und	0	1963-01-11
event	0	71737	165822	und	0	1973-01-09
event	0	71843	71885	und	0	1904-01-11
event	0	71894	157812	und	0	1910-01-13
event	0	71922	165832	und	0	1997-01-13
event	0	71931	165831	und	0	1991-01-12
event	0	72397	157935	und	0	1971-01-14
event	0	72398	72443	und	0	1966-01-15
event	0	72399	157838	und	0	2001-01-16
event	0	72400	72445	und	0	1905-01-17
event	0	72401	157959	und	0	1677-01-18
event	0	72402	72447	und	0	1973-01-19
event	0	72403	72448	und	0	1977-01-20
event	0	72834	72894	und	0	1931-01-21
event	0	72837	158103	und	0	1971-01-25
event	0	72838	72898	und	0	2006-01-26
event	0	72840	72900	und	0	1961-01-27
event	0	72841	158084	und	0	1960-01-24
event	0	72921	157730	und	0	1984-01-22
event	0	73083	158310	und	0	1990-02-02
event	0	73084	158293	und	0	1963-02-01
event	0	73085	73163	und	0	1956-01-31
event	0	73086	73164	und	0	1971-01-28
event	0	73087	73165	und	0	2000-01-29
event	0	73089	158253	und	0	1985-01-30
event	0	73173	170487	und	0	1990-01-30
event	0	73185	158275	und	0	1941-01-31
event	0	73470	73548	und	0	1964-02-06
event	0	73623	73701	und	0	1932-02-10
event	0	73783	73861	und	0	1981-02-14
event	0	73805	73883	und	0	1956-02-05
event	0	73806	73884	und	0	2002-02-06
event	0	73808	73886	und	0	1962-02-07
event	0	73809	73887	und	0	1996-02-08
event	0	73811	170661	und	0	1955-02-09
event	0	73812	73890	und	0	1919-02-10
event	0	74032	74128	und	0	1991-02-16
event	0	74093	74189	und	0	1995-02-15
event	0	74096	74192	und	0	1862-02-12
event	0	74097	74193	und	0	2005-02-13
event	0	74098	74194	und	0	1990-02-14
event	0	74099	74195	und	0	1985-02-16
event	0	74100	74196	und	0	2006-02-17
event	0	74129	74236	und	0	1962-02-19
event	0	74130	74237	und	0	1971-02-20
event	0	74131	74238	und	0	1917-02-21
event	0	74132	74239	und	0	2007-02-22
event	0	74133	74240	und	0	1963-02-23
